text,category,subcategory,language,is_sarcastic
द्वारका सेक्टर 23 में मीट शॉप के पास कूड़े का अंबार लगा है। क्या यही है आपका स्वच्छ भारत? @DelhiCM,public_health_risks,meat_shop_hygiene_violations,Hindi,No
Unauthorized construction of a banquet hall on a DDA plot in Shalimar Bagh. This land was meant for a local community park.,illegal_construction_and_encroachment,government_land_encroachment,English,No
"Pitampura Kohat Enclave high mast lights off, visibility low.",electrical_infrastructure,high_mast_light_failure,English,No
"@MCD_Delhi, Sarita Vihar ki main road ab fully open manhole aur chaos zone ban गई!",municipal_traffic_obstruction,open_manhole_on_main_road,English,Yes
पीतमपुरा वार्ड में गिरे हुए पेड़ को हटाने के लिए 5वीं बार शिकायत कर रहे हैं। क्या निगम के पास कुल्हाड़ी नहीं है?,infrastructure_failures,fallen_tree_blocking_road,Hindi,Yes
नजफगढ़ फिरनी रोड पर सरकारी जमीन पर अवैध रूप से ट्रक पार्किंग बनाई गई है। धूल और प्रदूषण से बुरा हाल है।,illegal_construction_and_encroachment,illegal_parking_lots_on_municipal_land,Hindi,No
Blockage in drains near CR Park is causing massive mosquito breeding. Please clean before rains.,public_health_risks,mosquito_breeding,English,No
शालीमार बाग में निगम अधिकारियों ने अपनी जान-पहचान वालों को बिना नीलामी के रेहड़ी लगाने की अनुमति दे दी। @DelhiCM,governance,abuse_of_official_power,Hindi,No
Wow! MCD has started a free mud-bath scheme in Saket. The water in our taps is 90% soil and 10% water. Amazing!,public_health_risks,water_contamination_municipal,English,Yes
Karol Bagh ke municipal office me illegal payment ke bina kaam nahi ho raha. Citizens upset.,governance,demand_for_illegal_payment,Hinglish,No
Preet Vihar mein mobile shops ne footpath aur road block kar rakha hai boards se. Traffic move hi nahi kar pa raha.,municipal_traffic_obstruction,road_narrowing_due_to_shop_extension,Hinglish,No
"Chandni Chowk lanes pumping station down, repair pending.",electrical_infrastructure,pumping_station_failure,English,No
Tilak Nagar me dairy animals road par hi waste kar rahe hain.,sanitation_and_waste,animal_waste_on_roads,Hinglish,No
Fantastic! Hauz Khas ke residential streets ab commercial area ke liye ready. Thanks @MCD_Delhi!,illegal_construction_and_encroachment,zoning_violations,English,Yes
"दिल्ली नगर निगम, Rohini me har complaint ke liye illegal paisa maanga ja raha hai. Bahut hi disappointing.",governance,demand_for_illegal_payment,Hindi,No
Great job! Nangloi me biohazard waste open me pada hai.,public_health_risks,stray_biomedical_waste,English,Yes
द्वारका सेक्टर 23 के स्कूल में प्रधानाध्यापक कह रहे हैं कि स्टोर में किताबें नहीं हैं। क्या निगम सो रहा है?,education_and_civic_institutions,lack_of_book_uniform_distribution,Hindi,No
Saket mein ghar ke andar se courier service chal rahi hai. Din bhar trucks aate rehte hain. It is a residential zone.,illegal_construction_and_encroachment,change_of_land_use_without_permit,Hinglish,No
"Thanks @MCD_Delhi! Mayur Vihar ka school ab 'self-learning hub' ban gaya, teachers missing.",education_and_civic_institutions,teacher_absenteeism,English,Yes
Maintenance request for high mast tower in Netaji Subhash Park. Only 1 out of 6 lamps is working.,electrical_infrastructure,park_lighting_issues,English,No
"Bhai, MCD ke JE sahab ne toh 'Tax' ki jagah apni 'Fees' fixed kar rakhi hai. Bina envelope ke toh wo sunte bhi nahi.",governance,bribery_allegations,Hinglish,Yes
"Sultanpuri ki naliyan saaf nahi hui, sara kachra sadak par tair raha hai. Very pathetic.",infrastructure_failures,waterlogging_flooding,Hinglish,No
Maybe @MCD_Delhi is holding a 'Missing Cover' festival in Kamla Nagar? Every second drain is open!,infrastructure_failures,missing_drainage_covers,English,Yes
"Wow, Vasant Vihar ke pavements ab street vendor galore! Thanks @MCD_Delhi for this public amusement.",illegal_construction_and_encroachment,illegal_street_vendors,English,Yes
Paschim Vihar mein road side pe itna malba hai ki pedestrians ko road ke beech mein chalna padta hai. Very risky.,municipal_traffic_obstruction,construction_debris_blocking_road,Hinglish,No
Thanks for the premium dust coating on snacks in Palam.,public_health_risks,unhygienic_food_stalls,English,Yes
"@MCD_Delhi, Lajpat Nagar ke basements ab officially 'underground thrill courses'. Citizens thrilled!",illegal_construction_and_encroachment,unauthorized_basement_digging,English,Yes
Saket me ek nursing home emergency facilities ke bina operate ho raha hai.,public_health_risks,illegal_nursing_homes,Hinglish,No
Two bulls fighting in the middle of Malviya Nagar market. Pedestrians are at risk. Urgent help needed! @DelhiCM,animal_related_issues,cattle_on_road,English,No
Sarita Vihar mein builder ne stilt parking ko flat mein convert kar diya aur upar extra floor bhi bana liya.,illegal_construction_and_encroachment,illegal_construction_extra_floors_balconies,Hinglish,No
नेहरू प्लेस के पास वाले पार्क में कंक्रीट की बेंच टूट गई है। इसे यहाँ से हटाया जाए और नई लगाई जाए।,green_and_urban_ecology,broken_park_benches_swings,Hindi,No
Traffic hazard in Kirti Nagar. An open manhole on the turning is forcing cars to take sharp swerves. @DelhiCM,municipal_traffic_obstruction,open_manhole_on_main_road,English,No
Preet Vihar ke kuch markets mein zoning violation se security aur safety risk barh gaya hai.,illegal_construction_and_encroachment,zoning_violations,Hinglish,No
स्वच्छ दिल्ली का सच: ओखला में कूड़ा जलाने वालों पर कानूनी नोटिस भेजने की प्रक्रिया कछुए की चाल से चल रही है।,governance,legal_notice_delays,Hindi,No
Lajpat Nagar 2 ki main street ki sari lights band hain. Raat ko chalna mushkil ho gaya hai. Please check @MCD_Delhi.,electrical_infrastructure,streetlight_not_working,Hinglish,No
Congratulations @MCD_Delhi for winning the 'Best Rural Experience in Urban Delhi' award in Preet Vihar.,animal_related_issues,illegal_dairies,English,Yes
"@MCD_Delhi, Lajpat Nagar ka municipal hall ab 'self-pay luxury experience' mode mein.",community_and_public_spaces,overcharging_for_municipal_halls,English,Yes
All 6 lamps on the high mast tower near Janakpuri East are fused. Complete blackout in the area.,electrical_infrastructure,high_mast_light_failure,English,No
मॉडल टाउन में रिहायशी इलाके के बीचों-बीच मांस का अवैध व्यापार फल-फूल रहा है। क्या निगम पार्षद सो रहे हैं?,animal_related_issues,unauthorized_meat_markets,Hindi,No
Shahdara mein footpath ka cracked surface daily surprise experience deta hai.,infrastructure_failures,broken_footpaths,Hinglish,Yes
Gautam Nagar ke PGs mein coolers check karo. Students are falling sick because of stagnant water.,public_health_risks,stagnant_water_in_coolers_tyres,Hinglish,No
"Thanks #DelhiCM, Lajpat Nagar ke contractor payments ab officially 'masters in delay'. Residents impressed!",governance,contractor_payment_delays,English,Yes
GTB Nagar ke paas water stagnation se accident risk hai.,infrastructure_failures,water_stagnation_on_streets,English,No
पीतमपुरा में नक्शा पास कराने के नाम पर जेई ₹1 लाख की मांग कर रहा है। बिना रिश्वत के कोई काम नहीं हो रहा। @MCD_Delhi,governance,demand_for_illegal_payment,Hindi,No
Immediate action needed for the illegal parking lot on MCD land in New Rajinder Nagar. It's causing sanitation issues.,illegal_construction_and_encroachment,illegal_parking_lots_on_municipal_land,English,No
Najafgarh Road par eroded shoulder se vehicles wobble!,infrastructure_failures,road_shoulder_erosion,Hinglish,Yes
शालीमार बाग में पशु मल की वजह से सड़क पर फिसलन हो रही है।,sanitation_and_waste,animal_waste_on_roads,Hindi,No
मयूर विहार में कूड़ेदान की जगह अब कूड़े का पहाड़ है। शायद एमसीडी को लगा हमें ट्रेकिंग का शौक है।,sanitation_and_waste,overflowing_dhalaos_dustbins,Hindi,Yes
Malviya Nagar market mein rasta block hai cattle ki wajah se. Delivery boys are unable to reach on time.,municipal_traffic_obstruction,cattle_blocking_road,Hinglish,No
बहादुरगढ़ रोड पर लगी सजावटी लाइटों के खंभों को काफी नुकसान पहुँचाया गया है। मरम्मत की जरूरत है।,electrical_infrastructure,decorative_light_theft_damage,Hindi,No
"Saket ke community hall mein management aur facilities bilkul poor hain, please act @MCD_Delhi.",community_and_public_spaces,community_hall_mismanagement,Hinglish,No
Massive open dump reported near Preet Vihar metro station entrance. It is creating a bad image for the area.,sanitation_and_waste,open_dumping_spots,English,No
Shoutout to the genius who opened a dance studio on the terrace of a residential flat in Rohini. The music is a gift to us all!,illegal_construction_and_encroachment,zoning_violations,English,Yes
दिल्ली के निगम दफ्तरों में अदालती मामलों की कोई परवाह नहीं है। ओखला की जनता तारीखों से परेशान है। शर्मनाक!,governance,litigation_follow_ups,Hindi,No
Wow! MCD has successfully preserved these 'ruins' in Mayur Vihar. Truly historical—especially when they fall on cars!,illegal_construction_and_encroachment,dangerous_dilapidated_buildings,English,Yes
